Order ID,Customer ID,Item Name,Category,Quantity,Price,Order Time,Delivery Time (min),Customer Rating,City,Restaurant,Delivery Partner
ORD2016,CUST160,Butter Naan,Indian,5,42.77,2025-05-22 03:13:17,22,4.0,Sharjah,Jollibee,Zomato
ORD2017,CUST768,Croissant,Bakery,4,24.18,2025-02-11 17:21:49,47,3.1,Abu Dhabi,Eat & Drink,Talabat
ORD2018,CUST760,Paneer Butter Masala,Indian,2,42.15,2025-03-30 18:00:03,50,2.7,Dubai,Eat & Drink,Zomato
ORD2019,CUST340,Hakka Noodles,Chinese,1,25.33,2025-02-11 12:33:18,58,4.5,Abu Dhabi,Al Baik,Deliveroo
ORD2020,CUST746,Cheese Bread,Bakery,1,35.27,2025-05-05 02:21:33,22,3.1,Dubai,Biryani Express,Zomato
ORD2021,CUST186,Butter Naan,Indian,3,11.05,2025-06-18 07:30:59,28,3.8,Sharjah,Burger Hut,Talabat
ORD2022,CUST708,Ice Cream,Desserts,5,29.54,2025-05-10 02:37:24,58,3.3,Sharjah,Burger Hut,Zomato
ORD2023,CUST166,Spring Roll,Chinese,5,53.48,2025-04-28 13:49:07,29,2.7,Abu Dhabi,Biryani Express,Zomato
ORD2024,CUST301,Manchurian,Chinese,2,52.93,2025-02-19 00:12:36,29,4.4,Sharjah,Jollibee,Talabat
ORD2025,CUST840,Chicken Nuggets,Fast Food,3,10.03,2025-06-20 06:31:07,52,3.1,Dubai,Eat & Drink,Zomato
ORD2026,CUST826,Paneer Butter Masala,Indian,2,22.83,2025-01-07 01:46:04,40,4.4,Dubai,Jollibee,Deliveroo
ORD2027,CUST859,Gulab Jamun,Desserts,2,54.14,2025-03-23 22:42:37,49,4.2,Dubai,Al Baik,Deliveroo
ORD2028,CUST215,Fries,Fast Food,2,19.19,2025-04-16 01:16:03,20,4.8,Abu Dhabi,Biryani Express,NoonFood
ORD2029,CUST217,Gulab Jamun,Desserts,5,58.62,2025-06-07 20:08:42,26,4.0,Dubai,Jollibee,Deliveroo
ORD2030,CUST376,Spring Roll,Chinese,5,41.99,2025-02-13 03:22:29,35,3.8,Abu Dhabi,Al Baik,Talabat
ORD2031,CUST429,Ice Cream,Desserts,3,22.68,2025-05-01 10:05:02,24,2.6,Abu Dhabi,Biryani Express,Zomato
ORD2032,CUST401,Spring Roll,Chinese,5,30.67,2025-01-11 04:26:17,32,3.9,Abu Dhabi,Al Baik,Zomato
ORD2033,CUST199,Chicken Biryani,Indian,4,23.72,2025-06-19 12:51:26,43,4.0,Dubai,Biryani Express,Zomato
ORD2034,CUST508,Chicken Nuggets,Fast Food,5,42.48,2025-03-08 22:43:38,31,2.7,Abu Dhabi,Al Baik,NoonFood
ORD2035,CUST337,Manchurian,Chinese,5,43.57,2025-03-16 07:35:38,47,3.5,Dubai,Biryani Express,Deliveroo
ORD2036,CUST577,Chocolate Cake,Desserts,1,39.52,2025-04-11 17:09:21,40,3.1,Dubai,Jollibee,Talabat
ORD2037,CUST774,Gulab Jamun,Desserts,5,56.92,2025-04-17 03:27:22,34,4.2,Abu Dhabi,Jollibee,NoonFood
ORD2038,CUST823,Chocolate Cake,Desserts,3,46.11,2025-01-05 14:38:12,40,3.2,Sharjah,Al Baik,Zomato
ORD2039,CUST559,Cheese Bread,Bakery,2,17.23,2025-05-24 06:42:36,31,2.6,Abu Dhabi,Eat & Drink,Talabat
ORD2040,CUST536,Croissant,Bakery,1,56.64,2025-04-08 16:56:59,51,3.0,Dubai,Jollibee,Deliveroo
ORD2041,CUST660,Zinger Burger,Fast Food,5,46.71,2025-02-24 01:58:29,44,3.4,Abu Dhabi,Al Baik,Talabat
ORD2042,CUST911,Chicken Nuggets,Fast Food,3,15.44,2025-01-15 19:36:37,56,3.6,Dubai,Eat & Drink,Talabat
ORD2043,CUST588,Donut,Bakery,1,10.62,2025-02-21 21:40:41,38,4.7,Abu Dhabi,Al Baik,Zomato
ORD2044,CUST268,Ice Cream,Desserts,1,24.77,2025-01-14 05:29:36,46,3.0,Abu Dhabi,Jollibee,Deliveroo
ORD2045,CUST192,Chicken Nuggets,Fast Food,2,54.87,2025-01-12 22:44:13,49,3.9,Abu Dhabi,Jollibee,Talabat
ORD2046,CUST497,Chocolate Cake,Desserts,1,59.53,2025-03-27 00:23:12,56,4.2,Dubai,Eat & Drink,Deliveroo
ORD2047,CUST372,Chicken Nuggets,Fast Food,1,59.44,2025-05-14 02:05:32,55,2.7,Dubai,Biryani Express,NoonFood
ORD2048,CUST706,Spring Roll,Chinese,4,48.49,2025-01-05 09:03:30,55,2.5,Sharjah,Al Baik,Deliveroo
ORD2049,CUST661,Chicken Nuggets,Fast Food,4,47.59,2025-05-08 23:49:39,35,3.9,Dubai,Biryani Express,Zomato
ORD2050,CUST754,Fries,Fast Food,4,43.77,2025-03-19 17:08:45,32,4.4,Sharjah,Biryani Express,Talabat
ORD2051,CUST347,Ice Cream,Desserts,5,33.75,2025-06-18 06:32:02,43,3.8,Sharjah,Eat & Drink,Talabat
ORD2052,CUST932,Hakka Noodles,Chinese,2,30.92,2025-04-30 10:39:07,29,2.9,Abu Dhabi,Al Baik,NoonFood
ORD2053,CUST597,Croissant,Bakery,2,23.81,2025-06-25 05:03:04,34,4.8,Sharjah,Al Baik,Deliveroo
ORD2054,CUST350,Chicken Biryani,Indian,3,15.82,2025-02-11 17:28:46,53,2.9,Abu Dhabi,Burger Hut,Talabat
ORD2055,CUST327,Gulab Jamun,Desserts,1,10.95,2025-02-03 18:19:09,27,2.9,Sharjah,Al Baik,Talabat
ORD2056,CUST109,Zinger Burger,Fast Food,2,22.19,2025-05-16 07:59:48,56,3.9,Abu Dhabi,Burger Hut,NoonFood
ORD2057,CUST745,Gulab Jamun,Desserts,5,49.1,2025-02-11 19:57:23,51,4.7,Dubai,Eat & Drink,Talabat
ORD2058,CUST759,Hakka Noodles,Chinese,2,37.85,2025-06-28 06:04:04,30,3.9,Abu Dhabi,Eat & Drink,Zomato
ORD2059,CUST244,Gulab Jamun,Desserts,2,50.62,2025-06-28 23:13:22,35,4.4,Sharjah,Eat & Drink,Zomato
ORD2060,CUST676,Hakka Noodles,Chinese,1,40.1,2025-06-06 02:35:57,42,4.3,Abu Dhabi,Eat & Drink,Deliveroo
ORD2061,CUST278,Croissant,Bakery,1,28.12,2025-04-14 00:34:54,36,4.9,Dubai,Al Baik,Zomato
ORD2062,CUST947,Butter Naan,Indian,2,50.11,2025-02-23 02:53:36,33,4.1,Dubai,Biryani Express,Deliveroo
ORD2063,CUST232,Spring Roll,Chinese,3,16.7,2025-01-25 11:15:55,40,3.0,Abu Dhabi,Jollibee,Deliveroo
ORD2064,CUST443,Spring Roll,Chinese,3,53.4,2025-03-26 16:26:35,28,3.5,Dubai,Burger Hut,Talabat
ORD2065,CUST640,Croissant,Bakery,1,14.27,2025-02-24 22:45:43,33,3.3,Sharjah,Al Baik,Talabat
ORD2066,CUST489,Chicken Nuggets,Fast Food,2,58.7,2025-05-27 13:57:06,21,2.9,Sharjah,Biryani Express,NoonFood
ORD2067,CUST676,Croissant,Bakery,4,22.48,2025-01-09 17:07:33,55,3.1,Dubai,Burger Hut,Zomato
ORD2068,CUST894,Manchurian,Chinese,1,31.72,2025-03-08 16:25:25,36,2.7,Sharjah,Jollibee,Talabat
ORD2069,CUST448,Paneer Butter Masala,Indian,5,34.35,2025-02-26 22:49:20,26,3.3,Sharjah,Jollibee,Deliveroo
ORD2070,CUST805,Chicken Biryani,Indian,1,43.45,2025-04-06 07:28:06,50,4.6,Sharjah,Burger Hut,Zomato
ORD2071,CUST762,Chicken Biryani,Indian,1,25.26,2025-03-06 02:42:40,55,3.8,Sharjah,Jollibee,Deliveroo
ORD2072,CUST965,Spring Roll,Chinese,4,26.89,2025-06-19 14:19:02,48,3.9,Abu Dhabi,Eat & Drink,Zomato
ORD2073,CUST853,Ice Cream,Desserts,1,44.17,2025-02-11 08:18:26,34,4.2,Sharjah,Burger Hut,Talabat
ORD2074,CUST569,Fries,Fast Food,5,54.31,2025-06-11 06:03:20,60,4.2,Abu Dhabi,Burger Hut,Deliveroo
ORD2075,CUST874,Butter Naan,Indian,3,53.32,2025-05-05 16:53:56,46,3.3,Sharjah,Al Baik,Deliveroo
ORD2076,CUST420,Paneer Butter Masala,Indian,5,28.28,2025-03-16 12:56:47,50,2.9,Sharjah,Eat & Drink,Deliveroo
ORD2077,CUST305,Chocolate Cake,Desserts,5,35.84,2025-03-29 20:36:45,58,4.2,Dubai,Biryani Express,Zomato
ORD2078,CUST743,Paneer Butter Masala,Indian,4,27.27,2025-03-22 19:13:54,39,3.3,Dubai,Jollibee,Deliveroo
ORD2079,CUST626,Cheese Bread,Bakery,5,17.86,2025-01-16 15:05:53,30,4.1,Dubai,Biryani Express,NoonFood
ORD2080,CUST854,Chocolate Cake,Desserts,3,34.83,2025-06-24 12:36:28,24,3.1,Sharjah,Jollibee,Deliveroo
ORD2081,CUST837,Chocolate Cake,Desserts,2,22.26,2025-04-24 04:21:28,27,4.5,Abu Dhabi,Biryani Express,Talabat
ORD2082,CUST892,Hakka Noodles,Chinese,2,42.07,2025-02-12 06:19:15,45,3.1,Dubai,Jollibee,Deliveroo
ORD2083,CUST623,Croissant,Bakery,3,58.42,2025-02-20 05:45:42,54,4.2,Dubai,Jollibee,Talabat
ORD2084,CUST217,Paneer Butter Masala,Indian,1,47.48,2025-01-08 10:31:23,41,3.5,Sharjah,Eat & Drink,Deliveroo
ORD2085,CUST550,Manchurian,Chinese,3,33.61,2025-04-24 16:58:43,53,3.1,Sharjah,Eat & Drink,Deliveroo
ORD2086,CUST535,Manchurian,Chinese,2,58.0,2025-04-14 05:31:31,59,2.7,Abu Dhabi,Jollibee,Zomato
ORD2087,CUST173,Chicken Nuggets,Fast Food,4,40.07,2025-01-26 01:55:50,31,4.9,Abu Dhabi,Eat & Drink,Talabat
ORD2088,CUST303,Hakka Noodles,Chinese,5,45.29,2025-06-23 15:10:31,43,5.0,Abu Dhabi,Jollibee,Deliveroo
ORD2089,CUST765,Spring Roll,Chinese,5,44.17,2025-03-23 18:40:07,49,4.5,Abu Dhabi,Al Baik,Deliveroo
ORD2090,CUST122,Cheese Bread,Bakery,3,13.83,2025-04-11 23:16:34,47,2.8,Sharjah,Al Baik,Talabat
ORD2091,CUST767,Chocolate Cake,Desserts,5,34.42,2025-04-13 16:57:45,59,3.8,Abu Dhabi,Jollibee,Deliveroo
ORD2092,CUST723,Cheese Bread,Bakery,5,37.21,2025-06-28 13:39:37,22,4.2,Sharjah,Burger Hut,Zomato
ORD2093,CUST711,Chocolate Cake,Desserts,2,22.05,2025-04-14 16:45:37,38,3.8,Abu Dhabi,Jollibee,NoonFood
ORD2094,CUST934,Croissant,Bakery,5,23.64,2025-02-11 07:08:25,26,4.1,Sharjah,Burger Hut,Zomato
ORD2095,CUST348,Chocolate Cake,Desserts,2,27.81,2025-05-08 08:09:03,38,3.1,Abu Dhabi,Biryani Express,Zomato
ORD2096,CUST367,Fries,Fast Food,5,29.36,2025-06-15 11:03:55,46,4.3,Sharjah,Burger Hut,Deliveroo
ORD2097,CUST478,Manchurian,Chinese,4,57.8,2025-03-13 18:11:22,49,4.4,Abu Dhabi,Jollibee,Deliveroo
ORD2098,CUST796,Chicken Biryani,Indian,5,57.98,2025-04-19 23:40:55,40,3.9,Abu Dhabi,Eat & Drink,Zomato
ORD2099,CUST291,Spring Roll,Chinese,2,41.95,2025-05-17 23:15:30,39,4.9,Abu Dhabi,Eat & Drink,Talabat
ORD2100,CUST227,Hakka Noodles,Chinese,1,52.52,2025-05-15 13:59:25,48,4.7,Abu Dhabi,Jollibee,NoonFood
ORD2101,CUST678,Ice Cream,Desserts,5,59.85,2025-04-07 22:18:17,43,4.5,Dubai,Al Baik,NoonFood
ORD2102,CUST556,Chicken Biryani,Indian,5,48.31,2025-03-27 02:59:28,58,3.1,Dubai,Burger Hut,NoonFood
ORD2103,CUST138,Donut,Bakery,3,16.51,2025-05-05 19:40:09,48,4.8,Abu Dhabi,Biryani Express,NoonFood
ORD2104,CUST843,Fries,Fast Food,1,40.14,2025-04-15 14:59:30,58,3.6,Sharjah,Burger Hut,NoonFood
ORD2105,CUST137,Paneer Butter Masala,Indian,1,13.52,2025-01-26 12:54:00,33,2.7,Abu Dhabi,Eat & Drink,Deliveroo
ORD2106,CUST563,Donut,Bakery,2,32.04,2025-01-19 17:38:22,51,4.7,Dubai,Biryani Express,NoonFood
ORD2107,CUST382,Zinger Burger,Fast Food,4,11.07,2025-06-21 16:59:47,57,3.8,Dubai,Eat & Drink,NoonFood
ORD2108,CUST136,Ice Cream,Desserts,2,22.93,2025-01-24 03:21:27,38,4.9,Dubai,Eat & Drink,Talabat
ORD2109,CUST749,Gulab Jamun,Desserts,5,19.79,2025-05-14 04:01:16,38,3.9,Dubai,Al Baik,Zomato
ORD2110,CUST764,Manchurian,Chinese,3,23.14,2025-03-27 20:04:34,29,4.4,Dubai,Jollibee,NoonFood
ORD2111,CUST310,Fries,Fast Food,1,39.09,2025-04-11 20:26:22,40,3.8,Sharjah,Biryani Express,NoonFood
ORD2112,CUST931,Manchurian,Chinese,5,49.12,2025-02-21 11:26:22,38,4.2,Sharjah,Jollibee,Zomato
ORD2113,CUST861,Chicken Biryani,Indian,2,34.53,2025-02-04 14:37:25,48,3.8,Dubai,Eat & Drink,Deliveroo
ORD2114,CUST738,Zinger Burger,Fast Food,2,51.17,2025-05-30 09:17:39,30,2.7,Dubai,Eat & Drink,Deliveroo
ORD2115,CUST700,Zinger Burger,Fast Food,3,46.72,2025-03-31 07:41:57,31,4.6,Abu Dhabi,Eat & Drink,Zomato
ORD2116,CUST214,Chicken Nuggets,Fast Food,4,19.52,2025-02-24 05:43:44,54,3.2,Dubai,Burger Hut,Talabat
ORD2117,CUST625,Zinger Burger,Fast Food,1,55.74,2025-05-20 00:15:54,48,5.0,Dubai,Al Baik,Zomato
ORD2118,CUST775,Zinger Burger,Fast Food,1,47.22,2025-04-25 07:30:04,36,2.6,Abu Dhabi,Burger Hut,Talabat
ORD2119,CUST269,Butter Naan,Indian,5,33.26,2025-05-22 06:20:19,49,4.0,Abu Dhabi,Biryani Express,Zomato
ORD2120,CUST955,Ice Cream,Desserts,4,15.45,2025-03-25 10:31:44,50,2.7,Sharjah,Al Baik,Zomato
ORD2121,CUST328,Butter Naan,Indian,1,42.33,2025-02-05 00:21:33,46,4.6,Dubai,Burger Hut,Zomato
ORD2122,CUST892,Chicken Nuggets,Fast Food,5,31.67,2025-03-28 22:07:59,43,4.6,Dubai,Burger Hut,Deliveroo
ORD2123,CUST766,Spring Roll,Chinese,4,50.77,2025-01-12 12:46:44,51,4.4,Dubai,Jollibee,Talabat
ORD2124,CUST786,Butter Naan,Indian,4,40.99,2025-05-16 00:39:52,45,3.5,Dubai,Jollibee,NoonFood
ORD2125,CUST354,Chocolate Cake,Desserts,5,14.86,2025-03-05 11:54:00,25,4.5,Dubai,Jollibee,Deliveroo
ORD2126,CUST899,Chicken Nuggets,Fast Food,3,48.9,2025-07-05 02:08:08,31,2.9,Dubai,Eat & Drink,Zomato
ORD2127,CUST262,Chocolate Cake,Desserts,4,24.24,2025-06-17 22:17:53,21,3.0,Dubai,Burger Hut,Zomato
ORD2128,CUST981,Croissant,Bakery,1,49.4,2025-04-06 08:20:55,37,3.3,Dubai,Eat & Drink,Talabat
ORD2129,CUST832,Gulab Jamun,Desserts,2,46.57,2025-03-13 13:38:18,48,3.6,Dubai,Jollibee,Zomato
ORD2130,CUST621,Manchurian,Chinese,4,42.77,2025-07-01 18:19:14,20,3.1,Sharjah,Al Baik,Talabat
ORD2131,CUST427,Zinger Burger,Fast Food,1,40.95,2025-01-30 06:56:01,25,4.9,Dubai,Biryani Express,NoonFood
ORD2132,CUST964,Chocolate Cake,Desserts,5,32.99,2025-06-16 23:33:56,54,4.2,Abu Dhabi,Al Baik,Deliveroo
ORD2133,CUST146,Manchurian,Chinese,2,25.4,2025-06-22 18:30:01,40,5.0,Abu Dhabi,Eat & Drink,Zomato
ORD2134,CUST341,Cheese Bread,Bakery,2,10.87,2025-04-16 10:18:45,46,4.0,Dubai,Al Baik,Zomato
ORD2135,CUST889,Gulab Jamun,Desserts,1,28.26,2025-05-22 19:59:30,46,2.7,Sharjah,Jollibee,NoonFood
ORD2136,CUST800,Zinger Burger,Fast Food,5,24.63,2025-06-17 19:36:47,40,4.4,Sharjah,Biryani Express,Talabat
ORD2137,CUST965,Donut,Bakery,2,50.38,2025-03-17 05:07:18,57,4.7,Sharjah,Burger Hut,Talabat
ORD2138,CUST707,Gulab Jamun,Desserts,5,19.6,2025-03-03 18:02:25,50,3.5,Dubai,Jollibee,Deliveroo
ORD2139,CUST777,Manchurian,Chinese,4,13.95,2025-05-27 17:15:14,37,3.3,Dubai,Burger Hut,Talabat
ORD2140,CUST818,Ice Cream,Desserts,4,43.78,2025-01-12 03:20:00,47,4.1,Sharjah,Jollibee,NoonFood
ORD2141,CUST655,Manchurian,Chinese,5,57.78,2025-05-31 03:26:02,22,3.5,Sharjah,Al Baik,Zomato
ORD2142,CUST703,Donut,Bakery,5,15.73,2025-01-29 17:21:00,25,4.1,Sharjah,Burger Hut,Talabat
ORD2143,CUST226,Spring Roll,Chinese,5,36.75,2025-04-20 10:04:02,59,4.0,Abu Dhabi,Al Baik,Talabat
ORD2144,CUST106,Gulab Jamun,Desserts,1,56.37,2025-04-23 06:27:12,46,3.5,Abu Dhabi,Burger Hut,Talabat
ORD2145,CUST543,Manchurian,Chinese,3,18.67,2025-04-17 05:12:16,22,4.5,Dubai,Al Baik,Deliveroo
ORD2146,CUST643,Ice Cream,Desserts,2,32.56,2025-03-13 01:24:46,43,3.7,Dubai,Jollibee,NoonFood
ORD2147,CUST427,Chicken Biryani,Indian,4,28.58,2025-02-24 23:14:35,53,4.6,Abu Dhabi,Jollibee,NoonFood
ORD2148,CUST544,Gulab Jamun,Desserts,2,43.73,2025-03-31 15:18:32,32,2.7,Sharjah,Eat & Drink,Deliveroo
ORD2149,CUST512,Fries,Fast Food,2,27.47,2025-04-11 11:11:19,36,4.9,Sharjah,Biryani Express,Talabat
ORD2150,CUST811,Spring Roll,Chinese,2,14.22,2025-05-27 09:54:46,50,4.1,Dubai,Al Baik,Deliveroo
ORD2151,CUST249,Butter Naan,Indian,1,58.47,2025-06-09 21:15:45,20,3.2,Sharjah,Jollibee,Zomato
ORD2152,CUST807,Cheese Bread,Bakery,5,32.4,2025-06-15 10:22:45,45,3.0,Abu Dhabi,Eat & Drink,Deliveroo
ORD2153,CUST784,Cheese Bread,Bakery,1,57.01,2025-04-01 16:41:29,55,4.4,Sharjah,Biryani Express,Deliveroo
ORD2154,CUST322,Gulab Jamun,Desserts,5,45.07,2025-05-25 01:13:04,57,4.3,Abu Dhabi,Al Baik,NoonFood
ORD2155,CUST257,Chocolate Cake,Desserts,5,17.62,2025-06-23 05:38:31,44,2.6,Sharjah,Jollibee,Talabat
ORD2156,CUST470,Ice Cream,Desserts,3,36.0,2025-03-17 03:33:42,27,3.8,Sharjah,Eat & Drink,Deliveroo
ORD2157,CUST842,Cheese Bread,Bakery,4,37.68,2025-06-27 09:33:10,60,2.5,Abu Dhabi,Biryani Express,Zomato
ORD2158,CUST945,Chocolate Cake,Desserts,3,54.79,2025-05-27 05:33:55,30,3.4,Abu Dhabi,Biryani Express,Talabat
ORD2159,CUST512,Chicken Biryani,Indian,1,34.79,2025-05-06 07:54:48,56,2.8,Dubai,Biryani Express,Zomato
ORD2160,CUST528,Donut,Bakery,5,51.77,2025-04-01 08:01:59,22,3.7,Dubai,Eat & Drink,Deliveroo
ORD2161,CUST966,Butter Naan,Indian,5,30.27,2025-03-22 10:57:03,48,4.9,Dubai,Biryani Express,Deliveroo
ORD2162,CUST675,Donut,Bakery,4,33.48,2025-06-09 05:18:01,34,3.3,Dubai,Biryani Express,NoonFood
ORD2163,CUST875,Paneer Butter Masala,Indian,4,28.21,2025-02-10 06:03:57,54,4.5,Sharjah,Biryani Express,Deliveroo
ORD2164,CUST532,Fries,Fast Food,4,37.6,2025-07-01 03:31:52,48,3.7,Sharjah,Burger Hut,Deliveroo
ORD2165,CUST869,Ice Cream,Desserts,5,53.8,2025-02-26 10:47:56,44,3.9,Dubai,Eat & Drink,Deliveroo
ORD2166,CUST359,Cheese Bread,Bakery,1,25.28,2025-03-19 15:06:53,54,2.8,Sharjah,Burger Hut,Zomato
ORD2167,CUST830,Croissant,Bakery,5,27.79,2025-04-13 23:06:35,48,3.1,Sharjah,Jollibee,Deliveroo
ORD2168,CUST533,Butter Naan,Indian,4,35.55,2025-05-18 02:30:11,27,3.3,Dubai,Jollibee,Zomato
ORD2169,CUST800,Fries,Fast Food,3,41.09,2025-04-06 00:28:14,54,3.9,Dubai,Burger Hut,NoonFood
ORD2170,CUST401,Gulab Jamun,Desserts,3,11.5,2025-05-31 18:43:09,42,4.5,Dubai,Al Baik,Deliveroo
ORD2171,CUST872,Donut,Bakery,5,31.02,2025-03-13 03:46:27,58,3.6,Dubai,Al Baik,NoonFood
ORD2172,CUST308,Butter Naan,Indian,4,30.04,2025-01-25 12:57:52,59,3.2,Sharjah,Jollibee,Deliveroo
ORD2173,CUST681,Butter Naan,Indian,4,31.89,2025-02-04 15:22:11,55,3.6,Sharjah,Al Baik,Zomato
ORD2174,CUST802,Hakka Noodles,Chinese,2,35.51,2025-05-22 00:57:19,54,3.8,Abu Dhabi,Biryani Express,NoonFood
ORD2175,CUST206,Paneer Butter Masala,Indian,4,10.71,2025-04-10 12:36:48,29,4.5,Sharjah,Al Baik,Talabat
ORD2176,CUST761,Gulab Jamun,Desserts,4,28.97,2025-06-25 11:44:09,27,3.1,Dubai,Eat & Drink,NoonFood
ORD2177,CUST783,Cheese Bread,Bakery,1,55.96,2025-06-29 06:18:00,44,3.9,Abu Dhabi,Burger Hut,NoonFood
ORD2178,CUST897,Gulab Jamun,Desserts,5,31.22,2025-04-02 05:42:36,52,3.9,Sharjah,Jollibee,Deliveroo
ORD2179,CUST659,Zinger Burger,Fast Food,4,16.79,2025-02-03 07:51:01,52,4.7,Sharjah,Burger Hut,Deliveroo
ORD2180,CUST661,Hakka Noodles,Chinese,5,52.02,2025-01-11 04:45:41,52,4.3,Sharjah,Al Baik,Zomato
ORD2181,CUST873,Zinger Burger,Fast Food,3,16.58,2025-01-14 13:25:51,30,4.0,Dubai,Al Baik,Zomato
ORD2182,CUST110,Chicken Nuggets,Fast Food,4,42.6,2025-03-21 03:43:07,45,4.8,Abu Dhabi,Al Baik,Deliveroo
ORD2183,CUST895,Gulab Jamun,Desserts,1,19.2,2025-01-01 03:47:29,39,5.0,Sharjah,Al Baik,Deliveroo
ORD2184,CUST991,Chicken Nuggets,Fast Food,2,41.26,2025-06-07 03:22:12,59,3.6,Sharjah,Al Baik,Talabat
ORD2185,CUST739,Ice Cream,Desserts,2,44.76,2025-04-09 09:40:13,55,3.6,Sharjah,Burger Hut,Zomato
ORD2186,CUST704,Spring Roll,Chinese,1,55.57,2025-05-28 14:12:26,35,2.7,Sharjah,Eat & Drink,NoonFood
ORD2187,CUST189,Ice Cream,Desserts,4,33.15,2025-01-04 00:37:56,26,4.3,Dubai,Biryani Express,Talabat
ORD2188,CUST809,Cheese Bread,Bakery,1,44.62,2025-05-11 06:04:01,22,2.9,Dubai,Jollibee,Talabat
ORD2189,CUST110,Hakka Noodles,Chinese,3,48.79,2025-04-07 16:32:13,33,3.1,Sharjah,Al Baik,Deliveroo
ORD2190,CUST655,Chicken Nuggets,Fast Food,5,32.91,2025-05-02 14:53:49,49,4.2,Dubai,Burger Hut,NoonFood
ORD2191,CUST435,Fries,Fast Food,3,31.87,2025-05-15 06:49:03,53,2.8,Abu Dhabi,Biryani Express,NoonFood
ORD2192,CUST990,Manchurian,Chinese,2,50.61,2025-06-09 21:10:32,23,2.6,Dubai,Burger Hut,NoonFood
ORD2193,CUST569,Paneer Butter Masala,Indian,4,16.56,2025-02-06 07:07:58,34,2.6,Dubai,Al Baik,NoonFood
ORD2194,CUST619,Butter Naan,Indian,1,55.48,2025-05-15 01:59:12,48,4.9,Dubai,Eat & Drink,Talabat
ORD2195,CUST786,Chicken Biryani,Indian,2,27.96,2025-01-04 05:16:27,48,2.8,Dubai,Biryani Express,Zomato
ORD2196,CUST657,Hakka Noodles,Chinese,1,44.92,2025-06-09 04:16:27,42,3.3,Dubai,Al Baik,Talabat
ORD2197,CUST339,Chicken Nuggets,Fast Food,4,22.57,2025-05-18 17:31:56,47,4.5,Sharjah,Burger Hut,Zomato
ORD2198,CUST233,Chicken Biryani,Indian,3,35.48,2025-06-19 13:50:04,23,4.0,Sharjah,Al Baik,Zomato
ORD2199,CUST779,Chocolate Cake,Desserts,2,33.09,2025-01-16 11:44:45,54,4.0,Dubai,Jollibee,Zomato
ORD2200,CUST353,Zinger Burger,Fast Food,3,29.62,2025-01-28 02:22:59,21,4.0,Dubai,Al Baik,Zomato
ORD2201,CUST905,Fries,Fast Food,4,19.08,2025-02-04 07:39:12,36,5.0,Sharjah,Burger Hut,Deliveroo
ORD2202,CUST740,Butter Naan,Indian,5,43.99,2025-03-20 00:44:07,54,3.0,Sharjah,Al Baik,Zomato
ORD2203,CUST416,Cheese Bread,Bakery,2,34.99,2025-01-12 14:53:48,41,3.1,Abu Dhabi,Eat & Drink,Zomato
ORD2204,CUST314,Chocolate Cake,Desserts,3,42.92,2025-07-01 18:08:14,27,5.0,Sharjah,Biryani Express,Talabat
ORD2205,CUST190,Butter Naan,Indian,2,18.22,2025-04-29 04:49:42,56,3.6,Sharjah,Eat & Drink,Zomato
ORD2206,CUST903,Croissant,Bakery,5,18.72,2025-07-02 04:02:55,34,4.1,Dubai,Burger Hut,Zomato
ORD2207,CUST671,Chocolate Cake,Desserts,1,41.19,2025-03-06 06:18:58,22,3.0,Sharjah,Biryani Express,Talabat
ORD2208,CUST894,Chocolate Cake,Desserts,1,49.23,2025-03-27 12:56:35,37,4.1,Sharjah,Eat & Drink,Deliveroo
ORD2209,CUST841,Spring Roll,Chinese,4,29.78,2025-03-28 15:58:44,46,4.8,Sharjah,Burger Hut,Talabat
ORD2210,CUST471,Hakka Noodles,Chinese,4,48.59,2025-05-30 11:22:05,52,4.9,Abu Dhabi,Eat & Drink,NoonFood
ORD2211,CUST729,Cheese Bread,Bakery,2,39.98,2025-05-23 03:43:23,31,2.6,Abu Dhabi,Jollibee,Zomato
ORD2212,CUST870,Butter Naan,Indian,2,27.19,2025-05-12 17:37:58,29,4.4,Dubai,Eat & Drink,Deliveroo
ORD2213,CUST841,Gulab Jamun,Desserts,5,25.96,2025-04-23 20:18:20,50,4.5,Dubai,Jollibee,NoonFood
ORD2214,CUST196,Butter Naan,Indian,1,18.96,2025-06-03 23:07:30,50,4.1,Sharjah,Jollibee,Zomato
ORD2215,CUST214,Croissant,Bakery,4,24.36,2025-01-08 19:54:37,28,4.7,Dubai,Burger Hut,Zomato
ORD2216,CUST479,Paneer Butter Masala,Indian,1,54.15,2025-06-06 14:23:55,48,4.7,Abu Dhabi,Burger Hut,Talabat
ORD2217,CUST148,Hakka Noodles,Chinese,5,49.32,2025-04-02 01:31:42,46,3.4,Dubai,Eat & Drink,Zomato
ORD2218,CUST203,Manchurian,Chinese,4,21.61,2025-01-22 11:16:40,26,4.5,Sharjah,Biryani Express,Zomato
ORD2219,CUST202,Butter Naan,Indian,4,25.29,2025-05-02 12:42:37,28,4.4,Sharjah,Jollibee,Deliveroo
ORD2220,CUST571,Cheese Bread,Bakery,3,27.85,2025-05-12 06:17:55,29,4.7,Dubai,Jollibee,Zomato
ORD2221,CUST561,Zinger Burger,Fast Food,2,51.0,2025-05-25 06:46:22,29,4.1,Dubai,Burger Hut,NoonFood
